"Notes","State","State Code","Year","Year Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"West Virginia","54","2000","2000","15-19 years","15-19",13,125578,Unreliable
,"West Virginia","54","2000","2000","20-24 years","20-24",17,120109,Unreliable
,"West Virginia","54","2000","2000","25-29 years","25-29",16,113577,Unreliable
,"West Virginia","54","2000","2000","30-34 years","30-34",16,115517,Unreliable
,"West Virginia","54","2000","2000","35-39 years","35-39",27,129816,20.8
,"West Virginia","54","2001","2001","15-19 years","15-19",Suppressed,122425,Suppressed
,"West Virginia","54","2001","2001","20-24 years","20-24",13,123377,Unreliable
,"West Virginia","54","2001","2001","25-29 years","25-29",22,107224,20.5
,"West Virginia","54","2001","2001","30-34 years","30-34",20,115248,17.4
,"West Virginia","54","2001","2001","35-39 years","35-39",26,124864,20.8
,"West Virginia","54","2002","2002","10-14 years","10-14",Suppressed,115806,Suppressed
,"West Virginia","54","2002","2002","15-19 years","15-19",20,120830,16.6
,"West Virginia","54","2002","2002","20-24 years","20-24",30,124791,24.0
,"West Virginia","54","2002","2002","25-29 years","25-29",16,105997,Unreliable
,"West Virginia","54","2002","2002","30-34 years","30-34",21,115922,18.1
,"West Virginia","54","2002","2002","35-39 years","35-39",25,122053,20.5
,"West Virginia","54","2003","2003","10-14 years","10-14",Suppressed,115800,Suppressed
,"West Virginia","54","2003","2003","15-19 years","15-19",Suppressed,119365,Suppressed
,"West Virginia","54","2003","2003","20-24 years","20-24",24,125685,19.1
,"West Virginia","54","2003","2003","25-29 years","25-29",17,105879,Unreliable
,"West Virginia","54","2003","2003","30-34 years","30-34",15,116498,Unreliable
,"West Virginia","54","2003","2003","35-39 years","35-39",29,119668,24.2
,"West Virginia","54","2004","2004","10-14 years","10-14",Suppressed,115103,Suppressed
,"West Virginia","54","2004","2004","15-19 years","15-19",12,119335,Unreliable
,"West Virginia","54","2004","2004","20-24 years","20-24",28,123968,22.6
,"West Virginia","54","2004","2004","25-29 years","25-29",26,106941,24.3
,"West Virginia","54","2004","2004","30-34 years","30-34",21,114915,18.3
,"West Virginia","54","2004","2004","35-39 years","35-39",31,117814,26.3
,"West Virginia","54","2005","2005","10-14 years","10-14",Suppressed,113094,Suppressed
,"West Virginia","54","2005","2005","15-19 years","15-19",10,119757,Unreliable
,"West Virginia","54","2005","2005","20-24 years","20-24",16,121477,Unreliable
,"West Virginia","54","2005","2005","25-29 years","25-29",15,108894,Unreliable
,"West Virginia","54","2005","2005","30-34 years","30-34",18,113756,Unreliable
,"West Virginia","54","2005","2005","35-39 years","35-39",14,116806,Unreliable
,"West Virginia","54","2006","2006","15-19 years","15-19",13,120417,Unreliable
,"West Virginia","54","2006","2006","20-24 years","20-24",Suppressed,119150,Suppressed
,"West Virginia","54","2006","2006","25-29 years","25-29",11,111694,Unreliable
,"West Virginia","54","2006","2006","30-34 years","30-34",25,109983,22.7
,"West Virginia","54","2006","2006","35-39 years","35-39",29,118523,24.5
,"West Virginia","54","2007","2007","15-19 years","15-19",Suppressed,121325,Suppressed
,"West Virginia","54","2007","2007","20-24 years","20-24",24,117395,20.4
,"West Virginia","54","2007","2007","25-29 years","25-29",29,111690,26.0
,"West Virginia","54","2007","2007","30-34 years","30-34",17,109162,Unreliable
,"West Virginia","54","2007","2007","35-39 years","35-39",24,119170,20.1
,"West Virginia","54","2008","2008","15-19 years","15-19",Suppressed,121453,Suppressed
,"West Virginia","54","2008","2008","20-24 years","20-24",21,115487,18.2
,"West Virginia","54","2008","2008","25-29 years","25-29",14,111645,Unreliable
,"West Virginia","54","2008","2008","30-34 years","30-34",24,108886,22.0
,"West Virginia","54","2008","2008","35-39 years","35-39",25,119417,20.9
,"West Virginia","54","2009","2009","10-14 years","10-14",Suppressed,108873,Suppressed
,"West Virginia","54","2009","2009","15-19 years","15-19",10,121260,Unreliable
,"West Virginia","54","2009","2009","20-24 years","20-24",17,116191,Unreliable
,"West Virginia","54","2009","2009","25-29 years","25-29",22,110428,19.9
,"West Virginia","54","2009","2009","30-34 years","30-34",27,110708,24.4
,"West Virginia","54","2009","2009","35-39 years","35-39",23,117816,19.5
,"West Virginia","54","2010","2010","10-14 years","10-14",Suppressed,109045,Suppressed
,"West Virginia","54","2010","2010","15-19 years","15-19",Suppressed,120092,Suppressed
,"West Virginia","54","2010","2010","20-24 years","20-24",12,117204,Unreliable
,"West Virginia","54","2010","2010","25-29 years","25-29",19,108444,Unreliable
,"West Virginia","54","2010","2010","30-34 years","30-34",21,112254,18.7
,"West Virginia","54","2010","2010","35-39 years","35-39",20,117136,17.1
,"West Virginia","54","2011","2011","10-14 years","10-14",Suppressed,108716,Suppressed
,"West Virginia","54","2011","2011","15-19 years","15-19",12,117105,Unreliable
,"West Virginia","54","2011","2011","20-24 years","20-24",25,121715,20.5
,"West Virginia","54","2011","2011","25-29 years","25-29",20,106860,18.7
,"West Virginia","54","2011","2011","30-34 years","30-34",25,113963,21.9
,"West Virginia","54","2011","2011","35-39 years","35-39",24,113068,21.2
,"West Virginia","54","2012","2012","10-14 years","10-14",Suppressed,108766,Suppressed
,"West Virginia","54","2012","2012","15-19 years","15-19",12,113164,Unreliable
,"West Virginia","54","2012","2012","20-24 years","20-24",27,124327,21.7
,"West Virginia","54","2012","2012","25-29 years","25-29",25,106600,23.5
,"West Virginia","54","2012","2012","30-34 years","30-34",28,113620,24.6
,"West Virginia","54","2012","2012","35-39 years","35-39",24,111432,21.5
,"West Virginia","54","2013","2013","10-14 years","10-14",Suppressed,108079,Suppressed
,"West Virginia","54","2013","2013","15-19 years","15-19",Suppressed,112270,Suppressed
,"West Virginia","54","2013","2013","20-24 years","20-24",12,125324,Unreliable
,"West Virginia","54","2013","2013","25-29 years","25-29",22,106482,20.7
,"West Virginia","54","2013","2013","30-34 years","30-34",25,112923,22.1
,"West Virginia","54","2013","2013","35-39 years","35-39",29,111035,26.1
,"West Virginia","54","2014","2014","10-14 years","10-14",Suppressed,107363,Suppressed
,"West Virginia","54","2014","2014","15-19 years","15-19",16,111156,Unreliable
,"West Virginia","54","2014","2014","20-24 years","20-24",28,124781,22.4
,"West Virginia","54","2014","2014","25-29 years","25-29",24,107826,22.3
,"West Virginia","54","2014","2014","30-34 years","30-34",29,111043,26.1
,"West Virginia","54","2014","2014","35-39 years","35-39",24,111370,21.5
,"West Virginia","54","2015","2015","10-14 years","10-14",Suppressed,106063,Suppressed
,"West Virginia","54","2015","2015","15-19 years","15-19",10,110688,Unreliable
,"West Virginia","54","2015","2015","20-24 years","20-24",17,121099,Unreliable
,"West Virginia","54","2015","2015","25-29 years","25-29",18,110655,Unreliable
,"West Virginia","54","2015","2015","30-34 years","30-34",27,107896,25.0
,"West Virginia","54","2015","2015","35-39 years","35-39",32,111931,28.6
,"West Virginia","54","2016","2016","10-14 years","10-14",Suppressed,105340,Suppressed
,"West Virginia","54","2016","2016","15-19 years","15-19",11,109399,Unreliable
,"West Virginia","54","2016","2016","20-24 years","20-24",22,117685,18.7
,"West Virginia","54","2016","2016","25-29 years","25-29",24,113172,21.2
,"West Virginia","54","2016","2016","30-34 years","30-34",36,105828,34.0
,"West Virginia","54","2016","2016","35-39 years","35-39",43,111740,38.5
,"West Virginia","54","2017","2017","10-14 years","10-14",Suppressed,104697,Suppressed
,"West Virginia","54","2017","2017","15-19 years","15-19",10,108132,Unreliable
,"West Virginia","54","2017","2017","20-24 years","20-24",22,114985,19.1
,"West Virginia","54","2017","2017","25-29 years","25-29",24,113337,21.2
,"West Virginia","54","2017","2017","30-34 years","30-34",38,102733,37.0
,"West Virginia","54","2017","2017","35-39 years","35-39",35,110256,31.7
,"West Virginia","54","2018","2018","10-14 years","10-14",Suppressed,104388,Suppressed
,"West Virginia","54","2018","2018","15-19 years","15-19",20,107227,18.7
,"West Virginia","54","2018","2018","20-24 years","20-24",22,113094,19.5
,"West Virginia","54","2018","2018","25-29 years","25-29",38,113614,33.4
,"West Virginia","54","2018","2018","30-34 years","30-34",24,101748,23.6
,"West Virginia","54","2018","2018","35-39 years","35-39",28,109230,25.6
,"West Virginia","54","2019","2019","10-14 years","10-14",Suppressed,103192,Suppressed
,"West Virginia","54","2019","2019","15-19 years","15-19",15,105976,Unreliable
,"West Virginia","54","2019","2019","20-24 years","20-24",23,110880,20.7
,"West Virginia","54","2019","2019","25-29 years","25-29",26,111868,23.2
,"West Virginia","54","2019","2019","30-34 years","30-34",33,102136,32.3
,"West Virginia","54","2019","2019","35-39 years","35-39",37,106413,34.8
,"Wisconsin","55","1999","1999","10-14 years","10-14",Suppressed,404270,Suppressed
,"Wisconsin","55","1999","1999","15-19 years","15-19",36,407067,8.8
,"Wisconsin","55","1999","1999","20-24 years","20-24",65,350798,18.5
,"Wisconsin","55","1999","1999","25-29 years","25-29",46,339102,13.6
,"Wisconsin","55","1999","1999","30-34 years","30-34",48,374238,12.8
,"Wisconsin","55","1999","1999","35-39 years","35-39",61,441021,13.8
,"Wisconsin","55","2000","2000","10-14 years","10-14",10,403074,Unreliable
,"Wisconsin","55","2000","2000","15-19 years","15-19",51,407195,12.5
,"Wisconsin","55","2000","2000","20-24 years","20-24",48,357292,13.4
,"Wisconsin","55","2000","2000","25-29 years","25-29",57,333913,17.1
,"Wisconsin","55","2000","2000","30-34 years","30-34",40,372255,10.7
,"Wisconsin","55","2000","2000","35-39 years","35-39",76,435255,17.5
,"Wisconsin","55","2001","2001","10-14 years","10-14",Suppressed,405683,Suppressed
,"Wisconsin","55","2001","2001","15-19 years","15-19",43,415104,10.4
,"Wisconsin","55","2001","2001","20-24 years","20-24",48,366528,13.1
,"Wisconsin","55","2001","2001","25-29 years","25-29",45,321159,14.0
,"Wisconsin","55","2001","2001","30-34 years","30-34",45,371041,12.1
,"Wisconsin","55","2001","2001","35-39 years","35-39",74,421120,17.6
,"Wisconsin","55","2002","2002","10-14 years","10-14",Suppressed,405387,Suppressed
,"Wisconsin","55","2002","2002","15-19 years","15-19",43,416509,10.3
,"Wisconsin","55","2002","2002","20-24 years","20-24",64,377978,16.9
,"Wisconsin","55","2002","2002","25-29 years","25-29",43,318159,13.5
,"Wisconsin","55","2002","2002","30-34 years","30-34",54,367381,14.7
,"Wisconsin","55","2002","2002","35-39 years","35-39",56,409753,13.7
,"Wisconsin","55","2003","2003","10-14 years","10-14",Suppressed,404209,Suppressed
,"Wisconsin","55","2003","2003","15-19 years","15-19",46,415257,11.1
,"Wisconsin","55","2003","2003","20-24 years","20-24",50,389113,12.8
,"Wisconsin","55","2003","2003","25-29 years","25-29",48,320370,15.0
,"Wisconsin","55","2003","2003","30-34 years","30-34",49,361224,13.6
,"Wisconsin","55","2003","2003","35-39 years","35-39",63,397051,15.9
,"Wisconsin","55","2004","2004","10-14 years","10-14",Suppressed,400900,Suppressed
,"Wisconsin","55","2004","2004","15-19 years","15-19",40,415552,9.6
,"Wisconsin","55","2004","2004","20-24 years","20-24",63,394437,16.0
,"Wisconsin","55","2004","2004","25-29 years","25-29",44,325685,13.5
,"Wisconsin","55","2004","2004","30-34 years","30-34",73,353980,20.6
,"Wisconsin","55","2004","2004","35-39 years","35-39",65,385542,16.9
,"Wisconsin","55","2005","2005","10-14 years","10-14",Suppressed,394312,Suppressed
,"Wisconsin","55","2005","2005","15-19 years","15-19",45,415890,10.8
,"Wisconsin","55","2005","2005","20-24 years","20-24",50,398373,12.6
,"Wisconsin","55","2005","2005","25-29 years","25-29",68,330720,20.6
,"Wisconsin","55","2005","2005","30-34 years","30-34",44,347477,12.7
,"Wisconsin","55","2005","2005","35-39 years","35-39",64,379329,16.9
,"Wisconsin","55","2006","2006","10-14 years","10-14",Suppressed,388191,Suppressed
,"Wisconsin","55","2006","2006","15-19 years","15-19",34,414706,8.2
,"Wisconsin","55","2006","2006","20-24 years","20-24",31,399903,7.8
,"Wisconsin","55","2006","2006","25-29 years","25-29",52,340183,15.3
,"Wisconsin","55","2006","2006","30-34 years","30-34",51,337939,15.1
,"Wisconsin","55","2006","2006","35-39 years","35-39",81,376007,21.5
,"Wisconsin","55","2007","2007","10-14 years","10-14",Suppressed,383257,Suppressed
,"Wisconsin","55","2007","2007","15-19 years","15-19",31,412836,7.5
,"Wisconsin","55","2007","2007","20-24 years","20-24",75,394654,19.0
,"Wisconsin","55","2007","2007","25-29 years","25-29",61,352979,17.3
,"Wisconsin","55","2007","2007","30-34 years","30-34",50,335350,14.9
,"Wisconsin","55","2007","2007","35-39 years","35-39",64,370002,17.3
,"Wisconsin","55","2008","2008","10-14 years","10-14",Suppressed,378544,Suppressed
,"Wisconsin","55","2008","2008","15-19 years","15-19",28,410087,6.8
,"Wisconsin","55","2008","2008","20-24 years","20-24",50,390094,12.8
,"Wisconsin","55","2008","2008","25-29 years","25-29",65,363474,17.9
,"Wisconsin","55","2008","2008","30-34 years","30-34",54,338218,16.0
,"Wisconsin","55","2008","2008","35-39 years","35-39",64,361620,17.7
,"Wisconsin","55","2009","2009","10-14 years","10-14",Suppressed,376577,Suppressed
,"Wisconsin","55","2009","2009","15-19 years","15-19",41,404881,10.1
,"Wisconsin","55","2009","2009","20-24 years","20-24",57,388316,14.7
,"Wisconsin","55","2009","2009","25-29 years","25-29",49,369013,13.3
,"Wisconsin","55","2009","2009","30-34 years","30-34",46,344706,13.3
,"Wisconsin","55","2009","2009","35-39 years","35-39",62,352114,17.6
,"Wisconsin","55","2010","2010","10-14 years","10-14",Suppressed,375927,Suppressed
,"Wisconsin","55","2010","2010","15-19 years","15-19",42,399209,10.5
,"Wisconsin","55","2010","2010","20-24 years","20-24",66,386552,17.1
,"Wisconsin","55","2010","2010","25-29 years","25-29",66,372347,17.7
,"Wisconsin","55","2010","2010","30-34 years","30-34",54,349347,15.5
,"Wisconsin","55","2010","2010","35-39 years","35-39",54,345328,15.6
,"Wisconsin","55","2011","2011","10-14 years","10-14",Suppressed,374737,Suppressed
,"Wisconsin","55","2011","2011","15-19 years","15-19",45,398138,11.3
,"Wisconsin","55","2011","2011","20-24 years","20-24",71,388090,18.3
,"Wisconsin","55","2011","2011","25-29 years","25-29",66,371212,17.8
,"Wisconsin","55","2011","2011","30-34 years","30-34",58,360156,16.1
,"Wisconsin","55","2011","2011","35-39 years","35-39",57,332465,17.1
,"Wisconsin","55","2012","2012","10-14 years","10-14",10,373217,Unreliable
,"Wisconsin","55","2012","2012","15-19 years","15-19",36,389721,9.2
,"Wisconsin","55","2012","2012","20-24 years","20-24",62,391152,15.9
,"Wisconsin","55","2012","2012","25-29 years","25-29",69,367644,18.8
,"Wisconsin","55","2012","2012","30-34 years","30-34",58,366829,15.8
,"Wisconsin","55","2012","2012","35-39 years","35-39",54,330958,16.3
,"Wisconsin","55","2013","2013","10-14 years","10-14",Suppressed,371849,Suppressed
,"Wisconsin","55","2013","2013","15-19 years","15-19",41,384724,10.7
,"Wisconsin","55","2013","2013","20-24 years","20-24",60,399313,15.0
,"Wisconsin","55","2013","2013","25-29 years","25-29",74,360557,20.5
,"Wisconsin","55","2013","2013","30-34 years","30-34",70,371657,18.8
,"Wisconsin","55","2013","2013","35-39 years","35-39",51,335412,15.2
,"Wisconsin","55","2014","2014","10-14 years","10-14",10,370973,Unreliable
,"Wisconsin","55","2014","2014","15-19 years","15-19",46,382825,12.0
,"Wisconsin","55","2014","2014","20-24 years","20-24",71,405544,17.5
,"Wisconsin","55","2014","2014","25-29 years","25-29",52,357193,14.6
,"Wisconsin","55","2014","2014","30-34 years","30-34",62,373229,16.6
,"Wisconsin","55","2014","2014","35-39 years","35-39",61,341535,17.9
,"Wisconsin","55","2015","2015","10-14 years","10-14",Suppressed,367813,Suppressed
,"Wisconsin","55","2015","2015","15-19 years","15-19",44,382137,11.5
,"Wisconsin","55","2015","2015","20-24 years","20-24",74,407403,18.2
,"Wisconsin","55","2015","2015","25-29 years","25-29",69,354900,19.4
,"Wisconsin","55","2015","2015","30-34 years","30-34",68,371855,18.3
,"Wisconsin","55","2015","2015","35-39 years","35-39",65,350379,18.6
,"Wisconsin","55","2016","2016","10-14 years","10-14",Suppressed,367371,Suppressed
,"Wisconsin","55","2016","2016","15-19 years","15-19",61,381178,16.0
,"Wisconsin","55","2016","2016","20-24 years","20-24",79,406855,19.4
,"Wisconsin","55","2016","2016","25-29 years","25-29",71,357753,19.8
,"Wisconsin","55","2016","2016","30-34 years","30-34",63,369966,17.0
,"Wisconsin","55","2016","2016","35-39 years","35-39",78,358121,21.8
,"Wisconsin","55","2017","2017","10-14 years","10-14",12,368569,Unreliable
